memory_ratio,compress_ratio,miss_cost,load_dist,min_lat_pc_size,min_lat_pc_size_gb,min_lat,zero_ac_lat,zero_pc_lat,zero_ac_lat_to_min_lat,zero_pc_lat_to_min_lat,d_u,d_c
0.8,0.25,50,1,0.25,1.0,35559654.0,261249025.0,48404102.0,7.346781973750363,1.361208463951871,1.25,0.3125
0.8,0.25,100,0,0.0,0.0,218997006.0,511249727.0,218997006.0,2.3345055548384988,1.0,1.25,0.3125
0.8,0.25,100,1,0.0,0.0,61657352.0,511249025.0,61657352.0,8.291777191469397,1.0,1.25,0.3125
0.8,0.3,10,0,0.3,1.0,33246853.0,61500264.0,129443763.0,1.8498070779811853,3.8934140022215034,1.25,0.375
0.8,0.3,10,1,0.3,1.0,12502517.0,61499466.0,37944018.0,4.918966796845787,3.0349103304558596,1.25,0.375
0.8,0.3,50,0,0.3,1.0,133234413.0,261500264.0,169490843.0,1.9627081180595587,1.2721251153033564,1.25,0.375
0.8,0.3,50,1,0.3,1.0,39058317.0,261499466.0,48546618.0,6.695103273395011,1.242926519337738,1.25,0.375
0.8,0.3,100,0,0.0,0.0,219549693.0,511500264.0,219549693.0,2.3297698894983196,1.0,1.25,0.375
0.8,0.3,100,1,0.0,0.0,61799868.0,511499466.0,61799868.0,8.276708066755093,1.0,1.25,0.375
0.8,0.35,10,0,0.35,1.0,36212282.0,61750693.0,129998944.0,1.7052416912030013,3.5899130576747416,1.25,0.4375
0.8,0.35,10,1,0.35,1.0,13359025.0,61749415.0,38092994.0,4.622299531590067,2.851480104274077,1.25,0.4375
0.8,0.35,50,0,0.35,1.0,146211482.0,261750693.0,170046024.0,1.7902198200822559,1.1630141605431508,1.25,0.4375
0.8,0.35,50,1,0.35,1.0,42817585.0,261749415.0,48695594.0,6.1131288698323365,1.1372802552969767,1.25,0.4375
0.8,0.35,100,0,0.0,0.0,220104874.0,511750693.0,220104874.0,2.3250311712770158,1.0,1.25,0.4375
0.8,0.35,100,1,0.0,0.0,61948844.0,511749415.0,61948844.0,8.260838814038241,1.0,1.25,0.4375
0.8,0.4,10,0,0.4,1.0,39200276.0,61999055.0,130552142.0,1.5815974101814998,3.3303883370617084,1.25,0.5
0.8,0.4,10,1,0.4,1.0,14426676.0,61999239.0,38239217.0,4.297541512681091,2.650590960800672,1.25,0.5
0.8,0.4,50,0,0.4,1.0,159202356.0,261999055.0,170599222.0,1.6456983526047817,1.07158729485134,1.25,0.5
0.8,0.4,50,1,0.4,1.0,47502516.0,261999239.0,48841817.0,5.515481306295439,1.0281943171178554,1.25,0.5
0.8,0.4,100,0,0.0,0.0,220658072.0,511999055.0,220658072.0,2.3203277829781817,1.0,1.25,0.5
0.8,0.4,100,1,0.0,0.0,62095067.0,511999239.0,62095067.0,8.245409236775604,1.0,1.25,0.5
0.8,0.45,10,0,0.45,1.0,42213405.0,62251476.0,131092644.0,1.4746850200783377,3.1054742918748204,1.25,0.5625
0.8,0.45,10,1,0.45,1.0,16085689.0,62247966.0,38384120.0,3.869773063497622,2.3862279073031933,1.25,0.5625
0.8,0.45,50,0,0.0,0.0,171139724.0,262251476.0,171139724.0,1.5323822539295435,1.0,1.25,0.5625
0.8,0.45,50,1,0.0,0.0,48986720.0,262247966.0,48986720.0,5.353450200380838,1.0,1.25,0.5625
0.8,0.45,100,0,0.0,0.0,221198574.0,512251476.0,221198574.0,2.3157991787053747,1.0,1.25,0.5625
0.8,0.45,100,1,0.0,0.0,62239970.0,512247966.0,62239970.0,8.230209076257589,1.0,1.25,0.5625
0.8,0.5,10,0,0.5,1.0,45246530.0,62499882.0,131644307.0,1.3813187884242173,2.9094895674872747,1.25,0.625
0.8,0.5,10,1,0.5,1.0,18951976.0,62497546.0,38529903.0,3.297679672029977,2.0330282710362235,1.25,0.625
0.8,0.5,50,0,0.0,0.0,171691387.0,262499882.0,171691387.0,1.5289053608728782,1.0,1.25,0.625
0.8,0.5,50,1,0.0,0.0,49132503.0,262497546.0,49132503.0,5.342645498846252,1.0,1.25,0.625
0.8,0.5,100,0,0.0,0.0,221750237.0,512499882.0,221750237.0,2.311158215357398,1.0,1.25,0.625
0.8,0.5,100,1,0.0,0.0,62385753.0,512497546.0,62385753.0,8.214977320222456,1.0,1.25,0.625
0.8,0.55,10,0,0.55,1.0,48310125.0,62749064.0,132202469.0,1.2988801829844159,2.7365375063715938,1.25,0.6875
0.8,0.55,10,1,0.55,1.0,23482145.0,62750352.0,38675246.0,2.6722580922654213,1.6470065234670852,1.25,0.6875
0.8,0.55,50,0,0.0,0.0,172249549.0,262749064.0,172249549.0,1.525397689139958,1.0,1.25,0.6875
0.8,0.55,50,1,0.0,0.0,49277846.0,262750352.0,49277846.0,5.3320177996416485,1.0,1.25,0.6875
0.8,0.55,100,0,0.0,0.0,222308399.0,512749064.0,222308399.0,2.3064763468518343,1.0,1.25,0.6875
0.8,0.55,100,1,0.0,0.0,62531096.0,512750352.0,62531096.0,8.199925873680513,1.0,1.25,0.6875
0.8,0.6,10,0,0.6,1.0,51401708.0,62998905.0,132746216.0,1.2256189035586134,2.5825253900123317,1.25,0.75
0.8,0.6,10,1,0.6,1.0,29600568.0,62998411.0,38819181.0,2.1282838559043866,1.3114336522191061,1.25,0.75
0.8,0.6,50,0,0.0,0.0,172793296.0,262998905.0,172793296.0,1.5220434535839862,1.0,1.25,0.75
0.8,0.6,50,1,0.0,0.0,49421781.0,262998411.0,49421781.0,5.321508162565004,1.0,1.25,0.75
0.8,0.6,100,0,0.0,0.0,222852146.0,512998905.0,222852146.0,2.3019697777556964,1.0,1.25,0.75
0.8,0.6,100,1,0.0,0.0,62675031.0,512998411.0,62675031.0,8.185052369579203,1.0,1.25,0.75
0.8,0.65,10,0,0.65,1.0,54516104.0,63249847.0,133296409.0,1.1602048268159442,2.4450831812926324,1.25,0.8125
0.8,0.65,10,1,0.65,1.0,36995715.0,63248903.0,38966372.0,1.709627804192999,1.0532671689140216,1.25,0.8125
0.8,0.65,50,0,0.0,0.0,173343489.0,263249847.0,173343489.0,1.5186601384260818,1.0,1.25,0.8125
0.8,0.65,50,1,0.0,0.0,49568972.0,263248903.0,49568972.0,5.310759783358025,1.0,1.25,0.8125
0.8,0.65,100,0,0.0,0.0,223402339.0,513249847.0,223402339.0,2.297423783911233,1.0,1.25,0.8125
0.8,0.65,100,1,0.0,0.0,62822222.0,513248903.0,62822222.0,8.169862298089361,1.0,1.25,0.8125
0.8,0.7,10,0,0.7,1.0,57647932.0,63498117.0,133852296.0,1.1014812638899172,2.3218924141112294,1.25,0.875
0.8,0.7,10,1,0.0,0.0,39114531.0,63498761.0,39114531.0,1.6234059153106042,1.0,1.25,0.875
0.8,0.7,50,0,0.0,0.0,173899376.0,263498117.0,173899376.0,1.5152332519008003,1.0,1.25,0.875
0.8,0.7,50,1,0.0,0.0,49717131.0,263498761.0,49717131.0,5.2999591026280255,1.0,1.25,0.875
0.8,0.7,100,0,0.0,0.0,223958226.0,513498117.0,223958226.0,2.292829900340432,1.0,1.25,0.875
0.8,0.7,100,1,0.0,0.0,62970381.0,513498761.0,62970381.0,8.154607814743887,1.0,1.25,0.875
0.8,0.75,10,0,0.75,1.0,60815395.0,63752043.0,134398166.0,1.0482879047320173,2.209936579380928,1.25,0.9375
0.8,0.75,10,1,0.0,0.0,39258015.0,63748925.0,39258015.0,1.623844837799364,1.0,1.25,0.9375
0.8,0.75,50,0,0.0,0.0,174445246.0,263752043.0,174445246.0,1.5119474393701735,1.0,1.25,0.9375
0.8,0.75,50,1,0.0,0.0,49860615.0,263748925.0,49860615.0,5.289724665449874,1.0,1.25,0.9375
0.8,0.75,100,0,0.0,0.0,224504096.0,513752043.0,224504096.0,2.288386056885127,1.0,1.25,0.9375
0.8,0.75,100,1,0.0,0.0,63113865.0,513748925.0,63113865.0,8.14003270121391,1.0,1.25,0.9375
0.8,0.8,10,0,0.8,1.0,63998648.0,63998648.0,134953883.0,1.0,2.108698968140702,1.25,1.0
0.8,0.8,10,1,0.0,0.0,39403061.0,63998539.0,39403061.0,1.6242022161679266,1.0,1.25,1.0
0.8,0.8,50,0,0.0,0.0,175000963.0,263998648.0,175000963.0,1.5085554014922764,1.0,1.25,1.0
0.8,0.8,50,1,0.0,0.0,50005661.0,263998539.0,50005661.0,5.279373049383349,1.0,1.25,1.0
0.8,0.8,100,0,0.0,0.0,225059813.0,513998648.0,225059813.0,2.2838313119899376,1.0,1.25,1.0
0.8,0.8,100,1,0.0,0.0,63258911.0,513998539.0,63258911.0,8.125314376657544,1.0,1.25,1.0
0.8,0.85,10,0,0.8,0.9412,118357412.0,118357412.0,135504078.0,1.0,1.1448719240329452,1.25,1.0625
0.8,0.85,10,1,0.0,0.0,39551451.0,79503213.0,39551451.0,2.0101212721626824,1.0,1.25,1.0625
0.8,0.85,50,0,0.0,0.0,175551158.0,318356866.0,175551158.0,1.813470612367023,1.0,1.25,1.0625
0.8,0.85,50,1,0.0,0.0,50154051.0,279503213.0,50154051.0,5.57289406193729,1.0,1.25,1.0625
0.8,0.85,100,0,0.0,0.0,225610008.0,568356816.0,225610008.0,2.519200371643088,1.0,1.25,1.0625
0.8,0.85,100,1,0.0,0.0,63407301.0,529503213.0,63407301.0,8.350824032077947,1.0,1.25,1.0625
0.8,0.9,10,0,0.0,0.0,136053036.0,164736807.0,136053036.0,1.210827864216128,1.0,1.25,1.125
0.8,0.9,10,1,0.0,0.0,39696046.0,91774616.0,39696046.0,2.311933435385479,1.0,1.25,1.125
0.8,0.9,50,0,0.0,0.0,176100116.0,364735220.0,176100116.0,2.0711810320442945,1.0,1.25,1.125
0.8,0.9,50,1,0.0,0.0,50298646.0,291774389.0,50298646.0,5.800839827775881,1.0,1.25,1.125
0.8,0.9,100,0,0.0,0.0,226158966.0,614735120.0,226158966.0,2.718154981306379,1.0,1.25,1.125
0.8,0.9,100,1,0.0,0.0,63551896.0,541774335.0,63551896.0,8.524912222917786,1.0,1.25,1.125
0.8,0.95,10,0,0.0,0.0,136602533.0,205445416.0,136602533.0,1.5039649081763367,1.0,1.25,1.1875
0.8,0.95,10,1,0.0,0.0,39841796.0,103892704.0,39841796.0,2.6076310415323647,1.0,1.25,1.1875
0.8,0.95,50,0,0.0,0.0,176649613.0,405443558.0,176649613.0,2.2951850904988964,1.0,1.25,1.1875
0.8,0.95,50,1,0.0,0.0,50444396.0,303892646.0,50444396.0,6.024309340526151,1.0,1.25,1.1875
0.8,0.95,100,0,0.0,0.0,226708463.0,655442985.0,226708463.0,2.891127116855801,1.0,1.25,1.1875
0.8,0.95,100,1,0.0,0.0,63697646.0,553892646.0,63697646.0,8.695653305618233,1.0,1.25,1.1875
0.8,1.0,10,0,0.0,0.0,137154931.0,242085977.0,137154931.0,1.7650548561028403,1.0,1.25,1.25
0.8,1.0,10,1,0.0,0.0,39988580.0,111340902.0,39988580.0,2.7843174726384383,1.0,1.25,1.25
0.8,1.0,50,0,0.0,0.0,177202011.0,442083838.0,177202011.0,2.494801472653716,1.0,1.25,1.25
0.8,1.0,50,1,0.0,0.0,50591180.0,311340873.0,50591180.0,6.154054382601869,1.0,1.25,1.25
0.8,1.0,100,0,0.0,0.0,227260861.0,692083017.0,227260861.0,3.0453242760529715,1.0,1.25,1.25
0.8,1.0,100,1,0.0,0.0,63844430.0,561340873.0,63844430.0,8.792323355381198,1.0,1.25,1.25
0.85,0.1,10,0,0.1,1.0,18873081.0,60500156.0,96623377.0,3.205632191161581,5.119639819274871,1.1765,0.1177
0.85,0.1,10,1,0.1,1.0,8680028.0,60499072.0,29241181.0,6.969916686904696,3.368788787317276,1.1765,0.1177
0.85,0.1,50,0,0.1,1.0,68866121.0,260500156.0,126640377.0,3.7827040672147048,1.8389358244818232,1.1765,0.1177
0.85,0.1,50,1,0.1,1.0,21941348.0,260499072.0,37182741.0,11.872519044864518,1.694642507834979,1.1765,0.1177
0.85,0.1,100,0,0.1,1.0,131357421.0,510500156.0,164161627.0,3.8863442363107907,1.2497324151941138,1.1765,0.1177
0.85,0.1,100,1,0.085,0.85,37662240.0,510499072.0,47109691.0,13.554665681064112,1.2508467632302274,1.1765,0.1177
0.85,0.15,10,0,0.15,1.0,21721542.0,60750498.0,97034745.0,2.7967856978109564,4.46721254872237,1.1765,0.1765
0.85,0.15,10,1,0.15,1.0,9431382.0,60749871.0,29349633.0,6.441248058874087,3.1119122308904466,1.1765,0.1765
0.85,0.15,50,0,0.15,1.0,81707982.0,260750498.0,127051745.0,3.1912487815449904,1.5549490011881582,1.1765,0.1765
0.85,0.15,50,1,0.15,1.0,25329302.0,260749871.0,37291193.0,10.294396229315755,1.4722550585878758,1.1765,0.1765
0.85,0.15,100,0,0.15,1.0,156691032.0,510750498.0,164572995.0,3.25960261720658,1.0503025788993463,1.1765,0.1765
0.85,0.15,100,1,0.1275,0.85,43905500.0,510749871.0,47218143.0,11.632935987518648,1.0754493856122809,1.1765,0.1765
0.85,0.2,10,0,0.2,1.0,24593907.0,61000899.0,97449254.0,2.480325675786283,3.962333190899681,1.1765,0.2353
0.85,0.2,10,1,0.2,1.0,10189223.0,60999549.0,29458800.0,5.986673272338823,2.891172369080547,1.1765,0.2353
0.85,0.2,50,0,0.2,1.0,94571787.0,261000899.0,127466254.0,2.7598177773673664,1.347825372063658,1.1765,0.2353
0.85,0.2,50,1,0.2,1.0,28721623.0,260999549.0,37400360.0,9.087214500378339,1.3021673601105341,1.1765,0.2353
0.85,0.2,100,0,0.0,0.0,164987504.0,511000899.0,164987504.0,3.0972097074697245,1.0,1.1765,0.2353
0.85,0.2,100,1,0.0,0.0,47327310.0,510999549.0,47327310.0,10.797139093686077,1.0,1.1765,0.2353
0.85,0.25,10,0,0.25,1.0,27496755.0,61252581.0,97857555.0,2.227629442092349,3.5588764928807053,1.1765,0.2941
0.85,0.25,10,1,0.25,1.0,10954353.0,61247233.0,29569072.0,5.591131945446709,2.6992988084280287,1.1765,0.2941
0.85,0.25,50,0,0.25,1.0,107482075.0,261252581.0,127874555.0,2.4306618661762904,1.189729124600544,1.1765,0.2941
0.85,0.25,50,1,0.25,1.0,32127153.0,261247233.0,37510632.0,8.131664607816322,1.1675678825322617,1.1765,0.2941
0.85,0.25,100,0,0.0,0.0,165395805.0,511252581.0,165395805.0,3.0910855387172607,1.0,1.1765,0.2941
0.85,0.25,100,1,0.0,0.0,47437582.0,511247233.0,47437582.0,10.777261644575391,1.0,1.1765,0.2941
0.85,0.3,10,0,0.3,1.0,30410514.0,61501909.0,98271590.0,2.0223896577348217,3.2315004606630455,1.1765,0.353
0.85,0.3,10,1,0.3,1.0,11730247.0,61500135.0,29676751.0,5.242867861179735,2.529934024407159,1.1765,0.353
0.85,0.3,50,0,0.3,1.0,120358034.0,261501909.0,128288590.0,2.1727000708569233,1.0658913720707668,1.1765,0.353
0.85,0.3,50,1,0.3,1.0,35554007.0,261500135.0,37618311.0,7.355011630615925,1.05806107874142,1.1765,0.353
0.85,0.3,100,0,0.0,0.0,165809840.0,511501909.0,165809840.0,3.0848706506200116,1.0,1.1765,0.353
0.85,0.3,100,1,0.0,0.0,47545261.0,511500135.0,47545261.0,10.758172828202584,1.0,1.1765,0.353
0.85,0.35,10,0,0.35,1.0,33368352.0,61748200.0,98693683.0,1.8505019366853959,2.95770324527864,1.1765,0.4118
0.85,0.35,10,1,0.35,1.0,12525665.0,61748398.0,29791470.0,4.9297500771416125,2.378434198902813,1.1765,0.4118
0.85,0.35,50,0,0.0,0.0,128710683.0,261748200.0,128710683.0,2.0336167433747514,1.0,1.1765,0.4118
0.85,0.35,50,1,0.0,0.0,37733030.0,261748398.0,37733030.0,6.9368507644363575,1.0,1.1765,0.4118
0.85,0.35,100,0,0.0,0.0,166231933.0,511748200.0,166231933.0,3.0785192156792163,1.0,1.1765,0.4118
0.85,0.35,100,1,0.0,0.0,47659980.0,511748398.0,47659980.0,10.737486629243236,1.0,1.1765,0.4118
0.85,0.4,10,0,0.4,1.0,36351108.0,62000180.0,99102091.0,1.7055925778108332,2.7262467763018394,1.1765,0.4706
0.85,0.4,10,1,0.4,1.0,13383136.0,61999741.0,29894738.0,4.632676601358606,2.2337618029137567,1.1765,0.4706
0.85,0.4,50,0,0.0,0.0,129119091.0,262000180.0,129119091.0,2.0291358773583683,1.0,1.1765,0.4706
0.85,0.4,50,1,0.0,0.0,37836298.0,261999741.0,37836298.0,6.9245606692282635,1.0,1.1765,0.4706
0.85,0.4,100,0,0.0,0.0,166640341.0,512000180.0,166640341.0,3.0724863915154854,1.0,1.1765,0.4706
0.85,0.4,100,1,0.0,0.0,47763248.0,511999741.0,47763248.0,10.719533583645735,1.0,1.1765,0.4706
0.85,0.45,10,0,0.45,1.0,39359868.0,62249975.0,99513832.0,1.5815595468968544,2.528307056314315,1.1765,0.5294
0.85,0.45,10,1,0.45,1.0,14453996.0,62247524.0,30005288.0,4.306596182813389,2.0759164455282817,1.1765,0.5294
0.85,0.45,50,0,0.0,0.0,129530832.0,262249975.0,129530832.0,2.0246143018675276,1.0,1.1765,0.5294
0.85,0.45,50,1,0.0,0.0,37946848.0,262247524.0,37946848.0,6.9109171860598275,1.0,1.1765,0.5294
0.85,0.45,100,0,0.0,0.0,167052082.0,512249975.0,167052082.0,3.0664088041716235,1.0,1.1765,0.5294
0.85,0.45,100,1,0.0,0.0,47873798.0,512247524.0,47873798.0,10.699955829700414,1.0,1.1765,0.5294
0.85,0.5,10,0,0.5,1.0,42387125.0,62499218.0,99924758.0,1.4744858963659366,2.357431838087627,1.1765,0.5883
0.85,0.5,10,1,0.5,1.0,16116607.0,62498503.0,30115035.0,3.877894584139205,1.86857165407086,1.1765,0.5883
0.85,0.5,50,0,0.0,0.0,129941758.0,262499218.0,129941758.0,2.0201298030768524,1.0,1.1765,0.5883
0.85,0.5,50,1,0.0,0.0,38056595.0,262498503.0,38056595.0,6.897582482090161,1.0,1.1765,0.5883
0.85,0.5,100,0,0.0,0.0,167463008.0,512499218.0,167463008.0,3.0603727003398866,1.0,1.1765,0.5883
0.85,0.5,100,1,0.0,0.0,47983545.0,512498503.0,47983545.0,10.680713627973923,1.0,1.1765,0.5883
0.85,0.55,10,0,0.55,1.0,45433179.0,62749964.0,100340374.0,1.3811484333948985,2.208526372323627,1.1765,0.6471
0.85,0.55,10,1,0.55,1.0,19004695.0,62750885.0,30224881.0,3.3018622503544517,1.5903902167332862,1.1765,0.6471
0.85,0.55,50,0,0.0,0.0,130357374.0,262749964.0,130357374.0,2.0156125882069396,1.0,1.1765,0.6471
0.85,0.55,50,1,0.0,0.0,38166441.0,262750885.0,38166441.0,6.884343368562974,1.0,1.1765,0.6471
0.85,0.55,100,0,0.0,0.0,167878624.0,512749964.0,167878624.0,3.0542897706857546,1.0,1.1765,0.6471
0.85,0.55,100,1,0.0,0.0,48093391.0,512750885.0,48093391.0,10.661566471784033,1.0,1.1765,0.6471
0.85,0.6,10,0,0.6,1.0,48506501.0,63000857.0,100748287.0,1.2988126478139497,2.0770058636057875,1.1765,0.7059
0.85,0.6,10,1,0.6,1.0,23550334.0,63000237.0,30333660.0,2.6751313590711705,1.2880352355087619,1.1765,0.7059
0.85,0.6,50,0,0.0,0.0,130765287.0,263000857.0,130765287.0,2.0112436796777726,1.0,1.1765,0.7059
0.85,0.6,50,1,0.0,0.0,38275220.0,263000237.0,38275220.0,6.8712926274493,1.0,1.1765,0.7059
0.85,0.6,100,0,0.0,0.0,168286537.0,513000857.0,168286537.0,3.0483772864135887,1.0,1.1765,0.7059
0.85,0.6,100,1,0.0,0.0,48202170.0,513000237.0,48202170.0,10.64267930261231,1.0,1.1765,0.7059
0.85,0.65,10,0,0.65,1.0,51610078.0,63251739.0,101160523.0,1.2255695292690703,1.9600924261342911,1.1765,0.7647
0.85,0.65,10,1,0.65,1.0,29701343.0,63250011.0,30438699.0,2.1295337049237135,1.0248256787580279,1.1765,0.7647
0.85,0.65,50,0,0.0,0.0,131177523.0,263251739.0,131177523.0,2.00683572139108,1.0,1.1765,0.7647
0.85,0.65,50,1,0.0,0.0,38380259.0,263250011.0,38380259.0,6.858995167281179,1.0,1.1765,0.7647
0.85,0.65,100,0,0.0,0.0,168698773.0,513251739.0,168698773.0,3.0424153648112187,1.0,1.1765,0.7647
0.85,0.65,100,1,0.0,0.0,48307209.0,513250011.0,48307209.0,10.624708436374371,1.0,1.1765,0.7647
0.85,0.7,10,0,0.7,1.0,54729188.0,63497958.0,101579899.0,1.1602210871464054,1.8560461558464927,1.1765,0.8236
0.85,0.7,10,1,0.0,0.0,30552494.0,63498888.0,30552494.0,2.078353668934523,1.0,1.1765,0.8236
0.85,0.7,50,0,0.0,0.0,131596899.0,263497958.0,131596899.0,2.0023113006637034,1.0,1.1765,0.8236
0.85,0.7,50,1,0.0,0.0,38494054.0,263498888.0,38494054.0,6.845184141945663,1.0,1.1765,0.8236
0.85,0.7,100,0,0.0,0.0,169118149.0,513497958.0,169118149.0,3.03632673983441,1.0,1.1765,0.8236
0.85,0.7,100,1,0.0,0.0,48421004.0,513498888.0,48421004.0,10.604878990117594,1.0,1.1765,0.8236
0.85,0.75,10,0,0.75,1.0,57873084.0,63750263.0,101987140.0,1.1015528911505736,1.7622551443776524,1.1765,0.8824
0.85,0.75,10,1,0.0,0.0,30659810.0,63748717.0,30659810.0,2.079227398995623,1.0,1.1765,0.8824
0.85,0.75,50,0,0.0,0.0,132004140.0,263750263.0,132004140.0,1.9980453870613453,1.0,1.1765,0.8824
0.85,0.75,50,1,0.0,0.0,38601370.0,263748717.0,38601370.0,6.832625810949197,1.0,1.1765,0.8824
0.85,0.75,100,0,0.0,0.0,169525390.0,513750263.0,169525390.0,3.0305210505635762,1.0,1.1765,0.8824
0.85,0.75,100,1,0.0,0.0,48528320.0,513748717.0,48528320.0,10.586575364653052,1.0,1.1765,0.8824
0.85,0.8,10,0,0.8,1.0,61042378.0,64000101.0,102399882.0,1.0484536005461649,1.6775211804494248,1.1765,0.9412
0.85,0.8,10,1,0.0,0.0,30769205.0,64000417.0,30769205.0,2.080015294512809,1.0,1.1765,0.9412
0.85,0.8,50,0,0.0,0.0,132416882.0,264000101.0,132416882.0,1.9937042544167443,1.0,1.1765,0.9412
0.85,0.8,50,1,0.0,0.0,38710765.0,264000417.0,38710765.0,6.819819163997405,1.0,1.1765,0.9412
0.85,0.8,100,0,0.0,0.0,169938132.0,514000101.0,169938132.0,3.0246307579749083,1.0,1.1765,0.9412
0.85,0.8,100,1,0.0,0.0,48637715.0,514000417.0,48637715.0,10.567939242211523,1.0,1.1765,0.9412
0.85,0.85,10,0,0.85,1.0,64249404.0,64249404.0,102817819.0,1.0,1.6002921832551162,1.1765,1.0
0.85,0.85,10,1,0.0,0.0,30880063.0,64248526.0,30880063.0,2.0805827371530947,1.0,1.1765,1.0
0.85,0.85,50,0,0.0,0.0,132834819.0,264249404.0,132834819.0,1.9893082701456462,1.0,1.1765,1.0
0.85,0.85,50,1,0.0,0.0,38821623.0,264248526.0,38821623.0,6.806735668933779,1.0,1.1765,1.0
0.85,0.85,100,0,0.0,0.0,170356069.0,514249404.0,170356069.0,3.0186738107933215,1.0,1.1765,1.0
0.85,0.85,100,1,0.0,0.0,48748573.0,514248526.0,48748573.0,10.54899650088219,1.0,1.1765,1.0
0.85,0.9,10,0,0.0,0.0,103226070.0,117244916.0,103226070.0,1.1358072238921815,1.0,1.1765,1.0588
0.85,0.9,10,1,0.0,0.0,30987511.0,79091209.0,30987511.0,2.5523575933543032,1.0,1.1765,1.0588
0.85,0.9,50,0,0.0,0.0,133243070.0,317244559.0,133243070.0,2.380946033440989,1.0,1.1765,1.0588
0.85,0.9,50,1,0.0,0.0,38929071.0,279091209.0,38929071.0,7.169223457708508,1.0,1.1765,1.0588
0.85,0.9,100,0,0.0,0.0,170764320.0,567244491.0,170764320.0,3.3217974984469825,1.0,1.1765,1.0588
0.85,0.9,100,1,0.0,0.0,48856021.0,529091209.0,48856021.0,10.82960090016336,1.0,1.1765,1.0588
0.85,0.95,10,0,0.0,0.0,103640451.0,162748281.0,103640451.0,1.570316217554862,1.0,1.1765,1.1177
0.85,0.95,10,1,0.0,0.0,31096840.0,92274189.0,31096840.0,2.9673172258017213,1.0,1.1765,1.1177
0.85,0.95,50,0,0.0,0.0,133657451.0,362747026.0,133657451.0,2.71400526709132,1.0,1.1765,1.1177
0.85,0.95,50,1,0.0,0.0,39038400.0,292273933.0,39038400.0,7.486831760522972,1.0,1.1765,1.1177
0.85,0.95,100,0,0.0,0.0,171178701.0,612746696.0,171178701.0,3.5795732320693334,1.0,1.1765,1.1177
0.85,0.95,100,1,0.0,0.0,48965350.0,542273883.0,48965350.0,11.074645295091324,1.0,1.1765,1.1177
0.85,1.0,10,0,0.0,0.0,104055998.0,202737397.0,104055998.0,1.9483489745588716,1.0,1.1765,1.1765
0.85,1.0,10,1,0.0,0.0,31207148.0,103179072.0,31207148.0,3.3062640648866726,1.0,1.1765,1.1765
0.85,1.0,50,0,0.0,0.0,134072998.0,402735658.0,134072998.0,3.0038536021996016,1.0,1.1765,1.1765
0.85,1.0,50,1,0.0,0.0,39148708.0,303178846.0,39148708.0,7.744287397683724,1.0,1.1765,1.1765
0.85,1.0,100,0,0.0,0.0,171594248.0,652735300.0,171594248.0,3.803946272138446,1.0,1.1765,1.1765
0.85,1.0,100,1,0.0,0.0,49075658.0,553178846.0,49075658.0,11.27195983801175,1.0,1.1765,1.1765
0.9,0.1,10,0,0.1,1.0,16106548.0,60499228.0,66134211.0,3.756188352712201,4.1060450072852355,1.1111,0.1111
0.9,0.1,10,1,0.1,1.0,7935350.0,60499618.0,21099332.0,7.624064218969548,2.658903766059468,1.1111,0.1111
0.9,0.1,50,0,0.1,1.0,56130388.0,260499228.0,86162251.0,4.6409661019980835,1.5350375094503177,1.1111,0.1111
0.9,0.1,50,1,0.1,1.0,18514390.0,260499618.0,26374252.0,14.070116163697534,1.4245271920922051,1.1111,0.1111
0.9,0.1,100,0,0.1,1.0,106160188.0,510499228.0,111197301.0,4.808763413267505,1.0474482298392314,1.1111,0.1111
0.9,0.1,100,1,0.09,0.9,31252041.0,510499618.0,32967902.0,16.33492090964555,1.0549039661121653,1.1111,0.1111
0.9,0.15,10,0,0.15,1.0,18943677.0,60749293.0,66409623.0,3.2068374582189088,3.5056353103993487,1.1111,0.1667
0.9,0.15,10,1,0.15,1.0,8681855.0,60749327.0,21172701.0,6.9972750063206535,2.4387300870608875,1.1111,0.1667
0.9,0.15,50,0,0.15,1.0,68966997.0,260749293.0,86437663.0,3.780783626116126,1.2533192216561206,1.1111,0.1667
0.9,0.15,50,1,0.15,1.0,21891015.0,260749327.0,26447621.0,11.911248838850094,1.2081495992762328,1.1111,0.1667
0.9,0.15,100,0,0.0,0.0,111472713.0,510749293.0,111472713.0,4.581832443604382,1.0,1.1111,0.1667
0.9,0.15,100,1,0.0,0.0,33041271.0,510749327.0,33041271.0,15.457920096354647,1.0,1.1111,0.1667
0.9,0.2,10,0,0.2,1.0,21805052.0,60999511.0,66685476.0,2.7974944063421634,3.0582580587287755,1.1111,0.2222
0.9,0.2,10,1,0.2,1.0,9433908.0,60999699.0,21244750.0,6.466005286462408,2.251956453253519,1.1111,0.2222
0.9,0.2,50,0,0.2,1.0,81822652.0,260999511.0,86713516.0,3.1898197457594017,1.059773960883106,1.1111,0.2222
0.9,0.2,50,1,0.2,1.0,25268268.0,260999699.0,26519670.0,10.329148756851874,1.0495246449024525,1.1111,0.2222
0.9,0.2,100,0,0.0,0.0,111748566.0,510999511.0,111748566.0,4.5727612379383915,1.0,1.1111,0.2222
0.9,0.2,100,1,0.0,0.0,33113320.0,510999699.0,33113320.0,15.43184733515093,1.0,1.1111,0.2222
